Time_h,8_mM,4_mM,2_mM,1_mM,0.5_mM,0.25_mM,0.125_mM,0.062_mM
3.3633633633633635,13.75979377744325,13.812624792843195,13.7104408499602,13.759527708289287,13.727564277602811,13.70980812537949,13.712481282824124,13.740770066936808
3.4594594594594597,13.764236208009152,13.821622579745585,13.710620254487946,13.76393425590302,13.729220520147578,13.709932732449731,13.712830151378167,13.74355956634393
3.5555555555555554,13.768927573411144,13.831123784456523,13.710810011999513,13.768586998843912,13.73096963958197,13.710064617595513,13.713198472384422,13.74650494414203
3.6516516516516515,13.773874657425075,13.84114210424171,13.7110104128881,13.773492626157235,13.732814168790524,13.710203987296806,13.713586773283328,13.749610436271627
3.7477477477477477,13.77908424382678,13.85169123636686,13.71122174754692,13.778657826888274,13.734756640657789,13.710351048033598,13.71399558151533,13.752880278673263
3.843843843843844,13.784563116392107,13.862784878097672,13.711444306369176,13.784089290082308,13.736799588068305,13.710506006285858,13.714425424520869,13.756318707287459
3.93993993993994,13.790318058896883,13.874436726699866,13.711678379748065,13.78979370478461,13.738945543906617,13.710669068533566,13.714876829740389,13.759929958054745
4.036036036036036,13.796355634582325,13.886660032009082,13.711924249397661,13.795777540790674,13.741196958772461,13.710840435367105,13.715350307203419,13.763718127983088
4.132132132132132,13.802672417287479,13.899447776936519,13.712181803898973,13.80203733669228,13.743552556068602,13.711020040600108,13.715845578289802,13.767681020949851
4.228228228228228,13.80925111984119,13.912764822585677,13.712450386332808,13.808555850825543,13.746005887445332,13.711207447874402,13.716361270071504,13.771807708663452
4.324324324324325,13.81607343407863,13.926573958624616,13.71272929959875,13.815314826481234,13.748550123604772,13.711402193565172,13.716895929014433,13.776086619625993
4.42042042042042,13.823121051834972,13.940837974721385,13.713017846596372,13.822296006950124,13.751178435249034,13.711603814047596,13.717448101584505,13.780506182339575
4.516516516516517,13.830375664945393,13.955519660544043,13.713315330225258,13.829481135522984,13.753883993080237,13.711811845696865,13.718016334247618,13.785054825306304
4.612612612612613,13.837818965245061,13.970581805760634,13.713621053384994,13.836851955490575,13.7566599678005,13.71202582488816,13.718599173469691,13.789720977028272
4.708708708708708,13.845432644569144,13.985987200039226,13.713934318975157,13.844390210143672,13.75949953011194,13.712245287996671,13.719195165716624,13.79449306600759
4.804804804804805,13.85319839475282,14.001698633047862,13.714254429895329,13.852077642773047,13.762395850716672,13.71246977139758,13.719802857454333,13.799359520746352
4.900900900900901,13.861097907631253,14.017678894454596,13.71458068904509,13.859895996669458,13.765342100316817,13.71269881146607,13.72042079514872,13.804308769746662
4.996996996996997,13.869112875039624,14.033890773927487,13.71491239932402,13.867827015123686,13.768331449614484,13.712931944577331,13.721047525265694,13.809329241510621
5.093093093093093,13.8772249888131,14.05029706113459,13.715248863631704,13.875852441426487,13.771357069311799,13.713168707106545,13.721681594271171,13.814409364540333
5.1891891891891895,13.885415940786853,14.06686054574395,13.715589384867721,13.883954018868641,13.774412130110877,13.713408635428895,13.72232154863105,13.819537567337898
5.285285285285285,13.893667422796053,14.083544017423627,13.715933265931657,13.892113490740915,13.777489802713827,13.713651265919575,13.72296593481125,13.824702278405413
